City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Forecast
260,Tual,ID,2021-04-04 21:32:26,-5.6667,132.75,83.57,70,80,4.76,broken clouds
261,Rawson,AR,2021-04-04 21:32:27,-43.3002,-65.1023,82.51,32,12,23.31,few clouds
262,Celestun,MX,2021-04-04 21:32:27,20.8667,-90.4,79.09,59,24,22.64,few clouds
263,Tupik,RU,2021-04-04 21:32:28,54.4253,119.9327,12.7,92,29,3.2,scattered clouds
264,Hispania,CO,2021-04-04 21:31:19,5.7993,-75.9072,71.6,60,40,6.91,light rain
265,Wanlaweyn,SO,2021-04-04 21:32:28,2.6185,44.8938,81.07,74,85,6.53,overcast clouds
266,Unhel,IN,2021-04-04 21:29:28,23.3333,75.5667,80.62,13,0,5.46,clear sky
267,Kloulklubed,PW,2021-04-04 21:32:28,7.0419,134.2556,77.0,94,75,4.81,broken clouds
268,Korla,CN,2021-04-04 21:32:29,41.7597,86.1469,48.02,32,29,11.9,scattered clouds
269,Caravelas,BR,2021-04-04 21:32:29,-17.7125,-39.2481,77.25,76,54,7.72,broken clouds
270,Kholodnyy,RU,2021-04-04 21:32:30,62.7167,147.95,1.09,84,100,4.43,overcast clouds
271,Mandan,US,2021-04-04 21:32:30,46.8267,-100.8896,75.2,20,1,18.41,clear sky
272,Omboue,GA,2021-04-04 21:32:30,-1.5746,9.2618,78.49,90,100,6.06,light rain
273,Eureka,US,2021-04-04 21:32:31,40.8021,-124.1637,55.0,67,97,5.99,overcast clouds
274,Acapulco,MX,2021-04-04 21:32:31,16.8634,-99.8901,86.0,66,1,11.5,clear sky
275,Preston,GB,2021-04-04 21:29:54,53.7667,-2.7167,48.2,87,75,19.57,broken clouds
276,Burnie,AU,2021-04-04 21:32:32,-41.0667,145.9167,56.34,74,1,7.72,clear sky
277,Kismayo,SO,2021-04-04 21:29:27,-0.3582,42.5454,82.09,81,100,6.49,overcast clouds
278,Seddon,AU,2021-04-04 21:32:32,-37.8068,144.8916,62.01,63,90,8.05,overcast clouds
279,Neepawa,CA,2021-04-04 21:32:33,50.2289,-99.4664,59.0,26,75,12.66,broken clouds
280,Doka,SD,2021-04-04 21:32:33,13.5167,35.7667,85.71,19,12,12.91,few clouds
281,Dalvik,IS,2021-04-04 21:32:33,65.9702,-18.5286,17.6,67,90,14.97,light snow
282,Gaomi,CN,2021-04-04 21:32:34,36.3833,119.7528,48.0,70,0,2.24,clear sky
283,Suwalki,PL,2021-04-04 21:32:34,54.1118,22.9309,35.56,69,14,12.03,few clouds
284,Yendi,GH,2021-04-04 21:32:34,9.4427,-0.0099,94.42,26,40,1.72,scattered clouds
285,Talnakh,RU,2021-04-04 21:31:05,69.4865,88.3972,4.35,71,100,11.56,overcast clouds
286,Bridlington,GB,2021-04-04 21:32:35,54.0831,-0.1919,46.0,75,94,5.01,overcast clouds
287,Souillac,MU,2021-04-04 21:32:35,-20.5167,57.5167,81.0,77,45,7.0,scattered clouds
288,Barrow,US,2021-04-04 21:32:35,71.2906,-156.7887,-4.0,65,1,14.97,clear sky
289,Yulara,AU,2021-04-04 21:32:36,-25.2406,130.9889,62.6,48,0,5.75,clear sky
290,Kapoeta,SS,2021-04-04 21:32:36,4.7717,33.5903,80.13,49,93,8.01,overcast clouds
291,Kavieng,PG,2021-04-04 21:32:36,-2.5744,150.7967,79.9,79,97,5.53,light rain
292,Wahiawa,US,2021-04-04 21:32:37,21.5028,-158.0236,78.8,57,20,12.66,few clouds
293,Arlit,NE,2021-04-04 21:32:37,18.7369,7.3853,79.57,7,0,8.55,clear sky
294,Bela,IN,2021-04-04 21:32:37,25.9333,81.9833,77.27,7,14,4.59,few clouds
295,Fushun,CN,2021-04-04 21:32:38,41.8558,123.9233,35.6,48,0,2.24,clear sky
296,Esperance,AU,2021-04-04 21:32:38,-33.8667,121.9,60.8,94,17,5.75,few clouds
297,Port Macquarie,AU,2021-04-04 21:32:38,-31.4333,152.9167,66.0,100,100,3.74,overcast clouds
298,Jian,CN,2021-04-04 21:32:39,27.1172,114.9793,56.53,83,100,5.06,overcast clouds
299,Isangel,VU,2021-04-04 21:32:39,-19.55,169.2667,78.94,68,28,18.23,scattered clouds
300,Ilulissat,GL,2021-04-04 21:32:39,69.2167,-51.1,21.2,63,75,16.11,broken clouds
301,Ilheus,BR,2021-04-04 21:32:40,-14.7889,-39.0494,82.4,74,40,9.22,scattered clouds
302,Somerville,US,2021-04-04 21:32:40,42.3876,-71.0995,59.0,20,1,14.97,clear sky
303,Zhigansk,RU,2021-04-04 21:32:40,66.7697,123.3711,-18.06,99,82,5.48,broken clouds
304,Konevo,RU,2021-04-04 21:32:41,62.1215,39.3192,33.22,97,100,9.95,light snow
305,Saint-Philippe,RE,2021-04-04 21:32:41,-21.3585,55.7679,78.8,78,0,6.91,clear sky
306,Santa Barbara,US,2021-04-04 21:32:42,34.7333,-120.0343,75.99,43,1,8.05,clear sky
307,Torbay,CA,2021-04-04 21:32:42,47.6666,-52.7314,41.0,100,90,11.5,light intensity drizzle
308,Hervey Bay,AU,2021-04-04 21:32:42,-25.2986,152.8535,73.0,98,100,7.0,overcast clouds
309,Ust-Nera,RU,2021-04-04 21:32:43,64.5667,143.2,2.57,94,100,7.85,overcast clouds
310,Itaqui,BR,2021-04-04 21:32:43,-29.1253,-56.5531,75.47,68,87,5.32,overcast clouds
311,Winsum,NL,2021-04-04 21:32:43,53.33,6.5208,42.01,88,99,22.82,overcast clouds
312,Loandjili,CG,2021-04-04 21:32:44,-4.7561,11.8578,80.6,89,20,1.14,few clouds
313,Vendas Novas,PT,2021-04-04 21:32:44,38.6771,-8.4579,62.01,94,0,3.44,clear sky
314,Kanganpur,PK,2021-04-04 21:32:44,30.7663,74.1231,69.19,34,37,5.99,scattered clouds
315,Zitlala,MX,2021-04-04 21:32:45,17.6333,-99.0833,79.81,21,35,0.76,scattered clouds
316,Nantucket,US,2021-04-04 21:32:45,41.2835,-70.0995,50.0,40,1,14.97,clear sky
317,Laguna,US,2021-04-04 21:32:45,38.421,-121.4238,69.01,45,1,3.51,clear sky
318,Miri,MY,2021-04-04 21:29:25,4.4148,114.0089,75.2,94,40,3.44,scattered clouds
319,Houston,US,2021-04-04 21:30:59,29.7633,-95.3633,73.99,60,40,12.66,scattered clouds
320,Yerbogachen,RU,2021-04-04 21:32:46,61.2767,108.0108,-21.21,100,95,2.48,overcast clouds
321,Alekseyevsk,RU,2021-04-04 21:32:46,57.8406,108.3492,12.11,95,100,3.89,overcast clouds
322,Effingham,US,2021-04-04 21:32:47,32.3669,-81.3332,73.99,20,1,4.61,clear sky
323,Labuan,MY,2021-04-04 21:32:47,5.2767,115.2417,75.2,100,20,15.37,few clouds
324,Nanortalik,GL,2021-04-04 21:32:48,60.1432,-45.2371,34.16,88,16,7.76,few clouds
325,Muros,ES,2021-04-04 21:32:48,42.7762,-9.0603,55.0,75,3,6.89,clear sky
326,Pisco,PE,2021-04-04 21:32:48,-13.7,-76.2167,77.0,65,0,11.5,clear sky
327,Yellowknife,CA,2021-04-04 21:32:24,62.456,-114.3525,26.01,46,1,5.75,clear sky
328,Honningsvag,NO,2021-04-04 21:32:49,70.9821,25.9704,32.76,77,100,8.99,overcast clouds
329,Porto Novo,BJ,2021-04-04 21:32:49,6.4965,2.6036,84.2,84,40,14.97,scattered clouds
330,Yarkovo,RU,2021-04-04 21:32:49,57.4028,67.0786,34.09,95,100,7.4,overcast clouds
331,Kui Buri,TH,2021-04-04 21:32:50,12.0828,99.8543,75.94,90,100,3.94,overcast clouds
332,Ponoka,CA,2021-04-04 21:32:50,52.6768,-113.5815,46.4,42,98,23.02,overcast clouds
333,Boditi,ET,2021-04-04 21:32:50,6.9667,37.8667,60.13,74,17,2.77,few clouds
334,Takoradi,GH,2021-04-04 21:32:51,4.8845,-1.7554,79.39,86,28,5.46,light rain
335,Conceicao Do Araguaia,BR,2021-04-04 21:32:51,-8.2578,-49.2647,86.0,70,0,3.44,clear sky
336,Port-Gentil,GA,2021-04-04 21:32:51,-0.7193,8.7815,82.4,89,20,9.22,light rain
337,Saint-Joseph,RE,2021-04-04 21:32:52,-21.3667,55.6167,77.0,78,0,6.91,clear sky
338,Belmonte,BR,2021-04-04 21:32:52,-15.8631,-38.8828,82.4,83,40,8.05,scattered clouds
339,Soyo,AO,2021-04-04 21:32:52,-6.1349,12.3689,80.26,80,99,4.79,overcast clouds
340,Dingle,PH,2021-04-04 21:32:53,10.9995,122.6711,74.46,87,95,6.69,overcast clouds
341,Mahebourg,MU,2021-04-04 21:32:53,-20.4081,57.7,81.0,77,37,7.0,scattered clouds
342,Moree,AU,2021-04-04 21:30:14,-29.4667,149.85,62.6,82,74,6.91,broken clouds
343,Tiksi,RU,2021-04-04 21:32:53,71.6872,128.8694,-16.22,100,100,4.45,overcast clouds
344,Skjervoy,NO,2021-04-04 21:32:54,70.0311,20.9714,30.92,76,92,7.7,overcast clouds
345,Presidencia Roque Saenz Pena,AR,2021-04-04 21:32:54,-26.7852,-60.4388,77.31,65,100,6.06,overcast clouds
346,Iracoubo,GF,2021-04-04 21:32:54,5.4802,-53.2011,77.77,87,100,9.13,overcast clouds
347,Safita,SY,2021-04-04 21:32:55,34.8205,36.1153,52.0,90,3,1.01,clear sky
348,Klaksvik,FO,2021-04-04 21:32:55,62.2266,-6.589,24.8,63,75,35.68,light snow
349,Luderitz,NA,2021-04-04 21:32:55,-26.6481,15.1594,69.87,66,0,15.59,clear sky
350,Waingapu,ID,2021-04-04 21:32:55,-9.6567,120.2641,75.6,89,100,7.83,light rain
351,Yen Bai,VN,2021-04-04 21:32:56,21.7,104.8667,71.56,96,100,0.04,overcast clouds
352,Mahibadhoo,MV,2021-04-04 21:32:56,3.7833,72.9667,83.16,75,1,11.7,clear sky
353,Ayapel,CO,2021-04-04 21:32:56,8.3137,-75.1398,83.79,75,100,1.68,overcast clouds
354,Umm Kaddadah,SD,2021-04-04 21:32:57,13.6017,26.6876,74.79,10,46,13.47,scattered clouds
355,Conde,BR,2021-04-04 21:32:57,-7.2597,-34.9075,80.6,89,40,6.91,scattered clouds
356,Banda Aceh,ID,2021-04-04 21:32:58,5.5577,95.3222,79.59,79,100,8.61,overcast clouds
357,Yurino,RU,2021-04-04 21:32:58,56.2942,46.3039,30.2,80,0,8.95,clear sky
358,Bako,ET,2021-04-04 21:32:58,5.7833,36.5667,64.92,77,46,4.03,scattered clouds
359,Progreso,MX,2021-04-04 21:28:19,21.2833,-89.6667,86.0,39,75,11.5,broken clouds
360,Santa Rosa,PH,2021-04-04 21:32:59,14.3122,121.1114,81.0,78,20,4.61,few clouds
361,Toora-Khem,RU,2021-04-04 21:32:59,52.4675,96.11,21.13,97,34,0.78,scattered clouds
362,Copacabana,CO,2021-04-04 21:32:59,6.3463,-75.5089,71.6,60,40,6.91,scattered clouds
363,Norwich,GB,2021-04-04 21:30:45,52.6278,1.2983,51.8,62,73,10.36,broken clouds
364,Dumka,IN,2021-04-04 21:33:00,24.2667,87.25,71.6,60,0,5.61,clear sky
365,Parana,AR,2021-04-04 21:33:00,-31.732,-60.5238,84.0,37,27,1.99,scattered clouds
366,Aykhal,RU,2021-04-04 21:33:00,66.0,111.5,-21.93,100,100,5.44,overcast clouds
367,Pemangkat,ID,2021-04-04 21:33:01,1.1667,108.9667,76.23,87,98,3.42,overcast clouds
368,Salisbury,GB,2021-04-04 21:33:01,51.0693,-1.7957,45.0,87,35,10.36,scattered clouds
369,Kaitangata,NZ,2021-04-04 21:33:02,-46.2817,169.8464,57.34,70,30,16.78,scattered clouds
370,Diffa,NE,2021-04-04 21:33:02,13.3154,12.6113,81.36,10,1,9.19,clear sky
371,Zaozerne,UA,2021-04-04 21:33:02,45.1582,33.2787,42.01,78,100,12.64,overcast clouds
372,Vryburg,ZA,2021-04-04 21:33:03,-26.9566,24.7284,65.59,35,0,5.57,clear sky
373,Vershino-Darasunskiy,RU,2021-04-04 21:33:03,52.35,115.5167,20.61,74,0,6.38,clear sky
374,Primorsk,UA,2021-04-04 21:33:04,46.7348,36.3443,40.08,88,100,8.08,overcast clouds
375,Port Hardy,CA,2021-04-04 21:33:04,50.6996,-127.4199,46.4,57,20,12.66,few clouds
376,La Ronge,CA,2021-04-04 21:33:04,55.1001,-105.2842,42.8,56,100,17.27,overcast clouds
377,Roma,US,2021-04-04 21:33:05,43.2128,-75.4557,57.2,33,20,14.97,few clouds
378,Leningradskiy,RU,2021-04-04 21:33:05,69.3833,178.4167,4.19,87,100,4.72,overcast clouds
379,Sitka,US,2021-04-04 21:33:05,57.0531,-135.33,39.2,100,90,8.05,light rain
380,Abalak,RU,2021-04-04 21:33:06,58.1286,68.5944,32.25,96,100,7.76,overcast clouds
381,Yatou,CN,2021-04-04 21:33:06,37.15,122.3833,42.64,50,2,5.57,clear sky
382,Sambava,MG,2021-04-04 21:33:06,-14.2667,50.1667,76.77,89,99,6.24,overcast clouds
383,Saint George,US,2021-04-04 21:33:07,37.1041,-113.5841,88.0,9,1,8.05,clear sky
384,Springfield,US,2021-04-04 21:28:09,37.2153,-93.2982,75.99,40,1,8.99,clear sky
385,Irbil,IQ,2021-04-04 21:33:07,36.1926,44.0106,50.0,57,0,1.14,clear sky
386,Keti Bandar,PK,2021-04-04 21:33:07,24.1447,67.4497,79.92,73,2,12.08,clear sky
387,Narsaq,GL,2021-04-04 21:33:08,60.9167,-46.05,39.2,81,90,3.44,overcast clouds
388,Buloh Kasap,MY,2021-04-04 21:33:08,2.5536,102.764,78.8,94,20,0.85,few clouds
389,Rosarito,MX,2021-04-04 21:33:08,32.3333,-117.0333,77.0,56,75,3.44,broken clouds
390,Yamethin,MM,2021-04-04 21:33:09,20.4333,96.15,70.66,73,99,2.08,overcast clouds
391,San Carlos De Bariloche,AR,2021-04-04 21:32:09,-41.1456,-71.3082,75.0,12,0,18.41,clear sky
392,Sakaiminato,JP,2021-04-04 21:33:09,35.55,133.2333,50.0,71,75,14.97,broken clouds
393,Puerto Madryn,AR,2021-04-04 21:33:10,-42.7692,-65.0385,80.13,41,16,22.19,few clouds
394,Smithers,CA,2021-04-04 21:33:10,54.7804,-127.1743,41.0,52,20,12.66,few clouds
395,Nkhotakota,MW,2021-04-04 21:33:10,-12.9274,34.2961,71.85,88,28,8.01,light rain
396,Fortuna,US,2021-04-04 21:33:11,40.5982,-124.1573,54.0,81,90,8.05,overcast clouds
397,Novikovo,RU,2021-04-04 21:33:11,51.1537,37.8879,37.44,78,9,2.28,clear sky
398,Barranca,PE,2021-04-04 21:33:11,-10.75,-77.7667,73.63,71,49,7.85,scattered clouds
399,Rongcheng,CN,2021-04-04 21:33:11,30.634,117.8517,47.16,63,97,4.61,overcast clouds
400,Samarai,PG,2021-04-04 21:33:12,-10.6167,150.6667,83.21,78,54,8.81,broken clouds
401,Evensk,RU,2021-04-04 21:33:12,61.95,159.2333,13.59,53,100,27.63,overcast clouds
402,Jalu,LY,2021-04-04 21:33:12,29.0331,21.5482,71.06,11,0,11.77,clear sky
403,San Juan De La Maguana,DO,2021-04-04 21:33:13,18.8059,-71.2299,82.4,89,40,20.71,scattered clouds
404,Tautira,PF,2021-04-04 21:33:13,-17.7333,-149.15,84.2,70,40,8.05,scattered clouds
405,Ha Tinh,VN,2021-04-04 21:33:14,18.3333,105.9,72.66,94,89,3.78,overcast clouds
406,Avera,US,2021-04-04 21:33:14,33.194,-82.5271,73.4,20,1,9.22,clear sky
407,Naze,JP,2021-04-04 21:33:14,28.3667,129.4833,62.13,76,89,19.95,overcast clouds
408,Ranot,TH,2021-04-04 21:33:15,7.7777,100.3213,79.72,81,94,3.65,light rain
409,Sarakhs,IR,2021-04-04 21:33:15,36.5449,61.1577,53.6,82,15,4.61,few clouds
410,Vieux-Habitants,GP,2021-04-04 21:33:15,16.0589,-61.7659,80.6,65,20,12.66,few clouds
411,Araouane,ML,2021-04-04 21:33:16,18.9048,-3.5265,83.91,7,60,1.59,broken clouds
412,Saint-Augustin,CA,2021-04-04 21:33:16,51.226,-58.6502,36.16,99,100,18.7,overcast clouds
413,Kahului,US,2021-04-04 21:33:16,20.8947,-156.47,75.2,88,40,19.57,light rain
414,Sudak,UA,2021-04-04 21:33:17,44.85,34.9667,44.08,87,100,7.72,overcast clouds
415,Saravena,CO,2021-04-04 21:33:17,6.9538,-71.8752,84.2,58,97,2.19,overcast clouds
416,Katherine,AU,2021-04-04 21:33:17,-14.4667,132.2667,64.4,88,24,5.75,few clouds
417,Varhaug,NO,2021-04-04 21:33:18,58.6147,5.6457,30.99,97,99,7.0,overcast clouds
418,Saint-Francois,FR,2021-04-04 21:33:18,46.4154,3.9054,44.01,63,6,1.01,clear sky
419,Marystown,CA,2021-04-04 21:30:11,47.1666,-55.1483,43.57,91,100,18.48,overcast clouds
420,Kununurra,AU,2021-04-04 21:33:19,-15.7667,128.7333,69.8,94,12,3.44,few clouds
421,Manaus,BR,2021-04-04 21:30:53,-3.1019,-60.025,86.0,74,40,6.91,scattered clouds
422,Lorengau,PG,2021-04-04 21:33:19,-2.0226,147.2712,80.96,79,100,2.86,overcast clouds
423,Naduvattam,IN,2021-04-04 21:33:20,11.4833,76.5667,58.1,66,100,2.51,overcast clouds
424,Sept-Iles,CA,2021-04-04 21:30:11,50.2001,-66.3821,32.0,100,90,6.91,light snow
425,Lompoc,US,2021-04-04 21:33:20,34.6391,-120.4579,64.4,52,75,16.11,broken clouds
426,Gushikawa,JP,2021-04-04 21:33:20,26.3544,127.8686,64.4,63,90,14.97,overcast clouds
427,Ostrovnoy,RU,2021-04-04 21:33:21,68.0531,39.5131,32.9,91,100,15.99,overcast clouds
428,Edgewater,US,2021-04-04 21:30:50,28.9889,-80.9023,71.01,52,20,13.8,few clouds
429,Mariestad,SE,2021-04-04 21:33:21,58.7097,13.8237,41.0,87,90,20.71,overcast clouds
430,Puerto Colombia,CO,2021-04-04 21:33:22,10.9878,-74.9547,93.2,49,75,21.85,broken clouds
431,Safaga,EG,2021-04-04 21:33:22,26.7292,33.9365,69.8,16,0,9.22,clear sky
432,Laurel,US,2021-04-04 21:32:21,39.0993,-76.8483,71.6,26,40,6.91,scattered clouds
433,Kulhudhuffushi,MV,2021-04-04 21:33:22,6.6221,73.07,82.69,70,25,12.46,scattered clouds
434,Pangai,TO,2021-04-04 21:33:23,-19.8,-174.35,78.8,78,40,6.91,light rain
435,Aasiaat,GL,2021-04-04 21:33:23,68.7098,-52.8699,18.88,74,100,6.8,light snow
436,Pilar,BR,2021-04-04 21:33:24,-9.5972,-35.9567,77.0,94,40,2.3,scattered clouds
437,Powell River,CA,2021-04-04 21:32:34,49.8496,-124.5361,48.2,57,20,19.57,few clouds
438,Carnaiba,BR,2021-04-04 21:33:24,-8.7,-37.6667,76.84,76,84,14.16,broken clouds
439,Puerto Cabezas,NI,2021-04-04 21:33:24,14.0351,-83.3888,84.2,84,75,6.91,broken clouds
440,Taunggyi,MM,2021-04-04 21:33:25,20.7833,97.0333,57.27,84,100,2.84,overcast clouds
441,Jinxiang,CN,2021-04-04 21:33:25,27.4327,120.6062,54.46,80,0,6.33,clear sky
442,Bijawar,IN,2021-04-04 21:33:25,24.6333,79.5,79.47,8,5,2.26,clear sky
443,Burdur,TR,2021-04-04 21:33:25,37.7203,30.2908,48.2,93,75,11.5,light rain
444,Voh,NC,2021-04-04 21:33:26,-20.9667,164.7,77.95,70,58,8.57,broken clouds
445,Sangar,RU,2021-04-04 21:33:26,63.9242,127.4739,-17.82,99,100,1.95,overcast clouds
446,Komsomolskiy,UZ,2021-04-04 21:33:26,40.4272,71.7189,48.2,87,75,4.41,broken clouds
447,Harper,LR,2021-04-04 21:33:27,4.375,-7.7169,78.94,87,38,4.68,light rain
448,Yerofey Pavlovich,RU,2021-04-04 21:33:27,53.9667,121.9667,19.51,95,51,2.46,broken clouds
449,Gorakhpur,IN,2021-04-04 21:33:28,29.45,75.6833,77.13,18,72,7.29,broken clouds
450,Padang,ID,2021-04-04 21:32:13,-0.9492,100.3543,73.4,94,90,2.3,overcast clouds
451,Birao,CF,2021-04-04 21:33:28,10.2849,22.7882,79.21,14,4,5.68,clear sky
452,Turukhansk,RU,2021-04-04 21:33:28,65.8167,87.9833,26.98,97,100,11.61,snow
453,Tromso,NO,2021-04-04 21:33:29,69.6496,18.957,30.2,74,75,9.22,light snow
454,Spirit River,CA,2021-04-04 21:33:29,55.7833,-118.8361,44.01,52,11,5.75,few clouds
455,Saposoa,PE,2021-04-04 21:33:30,-6.934,-76.7716,80.6,83,75,4.61,broken clouds
456,Goose Creek,US,2021-04-04 21:33:30,32.981,-80.0326,73.99,23,1,6.91,clear sky
457,Nazarovo,RU,2021-04-04 21:33:30,56.0064,90.3914,22.82,94,100,4.14,overcast clouds
458,Vanavara,RU,2021-04-04 21:33:31,60.34,102.2797,6.51,94,99,5.14,overcast clouds
459,Benguela,AO,2021-04-04 21:33:31,-12.5763,13.4055,80.2,83,99,4.88,overcast clouds
460,Saryg-Sep,RU,2021-04-04 21:33:31,51.5,95.6,22.71,92,5,2.73,clear sky
461,Adrar,MR,2021-04-04 21:33:32,20.5022,-10.0711,83.71,11,100,10.63,overcast clouds
462,Griffith,US,2021-04-04 21:33:32,41.5284,-87.4237,75.99,31,1,11.5,clear sky
463,Trofors,NO,2021-04-04 21:33:32,65.5333,13.4063,30.2,86,75,2.3,broken clouds
464,Haines Junction,CA,2021-04-04 21:33:32,60.7522,-137.5108,41.0,42,100,9.22,overcast clouds
465,Yar-Sale,RU,2021-04-04 21:33:33,66.8333,70.8333,32.16,98,100,6.35,light snow
466,Sikasso,ML,2021-04-04 21:33:33,10.9167,-7.0,88.02,13,12,0.85,few clouds
467,Rio Gallegos,AR,2021-04-04 21:33:34,-51.6226,-69.2181,48.2,61,40,13.8,scattered clouds
468,Nishihara,JP,2021-04-04 21:33:34,26.1842,127.7558,66.2,63,75,20.71,broken clouds
469,Gobabis,NA,2021-04-04 21:33:34,-22.45,18.9667,72.66,35,6,9.24,clear sky
470,Potenza,IT,2021-04-04 21:33:13,40.6443,15.8086,37.99,75,17,15.99,few clouds
471,Petropavlovsk-Kamchatskiy,RU,2021-04-04 21:30:08,53.0452,158.6483,33.8,64,20,6.71,few clouds
472,Portland,US,2021-04-04 21:30:04,45.5234,-122.6762,55.99,41,75,9.22,broken clouds
473,Tilichiki,RU,2021-04-04 21:33:35,60.4667,166.1,13.73,89,100,15.52,light snow
474,Strezhevoy,RU,2021-04-04 21:33:35,60.7333,77.5889,37.4,65,0,8.95,clear sky
475,Pinawa,CA,2021-04-04 21:33:36,50.1489,-95.8811,54.81,47,100,7.9,overcast clouds
476,Colares,PT,2021-04-04 21:33:36,38.7992,-9.4469,59.0,77,0,6.91,clear sky
477,Margate,GB,2021-04-04 21:33:36,51.3813,1.3862,46.99,77,23,3.0,few clouds
478,Conceicao Da Barra,BR,2021-04-04 21:33:37,-18.5933,-39.7322,75.2,83,89,7.83,overcast clouds
479,Bhatkal,IN,2021-04-04 21:33:37,13.9667,74.5667,78.84,80,58,8.01,broken clouds
480,Shushtar,IR,2021-04-04 21:33:38,32.0455,48.8567,62.55,31,0,2.93,clear sky
481,Oslo,NO,2021-04-04 21:29:02,59.9127,10.7461,41.0,61,70,12.95,broken clouds
482,Batagay-Alyta,RU,2021-04-04 21:33:38,67.8006,130.4114,-13.16,95,100,3.56,overcast clouds
483,Comodoro Rivadavia,AR,2021-04-04 21:33:12,-45.8667,-67.5,80.6,26,0,13.8,clear sky
484,Aswan,EG,2021-04-04 21:33:39,24.0934,32.907,68.92,17,0,7.58,clear sky
485,Helena,US,2021-04-04 21:32:50,46.5927,-112.0361,71.6,17,1,13.8,clear sky
486,Bayshore Gardens,US,2021-04-04 21:33:39,27.4253,-82.5904,75.0,49,20,14.97,few clouds
487,Kargasok,RU,2021-04-04 21:33:39,59.0556,80.8572,29.5,83,100,8.01,overcast clouds
488,Bilma,NE,2021-04-04 21:33:40,18.6853,12.9164,76.24,9,0,6.78,clear sky
489,Urusha,RU,2021-04-04 21:33:40,54.05,122.9,19.09,98,87,2.55,overcast clouds
490,Nalut,LY,2021-04-04 21:33:40,30.3333,10.85,76.19,19,94,6.98,overcast clouds
491,Kalakamati,BW,2021-04-04 21:33:41,-20.5929,27.3121,63.68,77,0,8.93,clear sky
492,Gat,IL,2021-04-04 21:33:41,31.61,34.7642,59.0,74,0,5.84,clear sky
493,Cockburn Town,TC,2021-04-04 21:33:41,21.4612,-71.1419,75.2,64,75,18.41,broken clouds
494,Escanaba,US,2021-04-04 21:33:42,45.7453,-87.0646,48.2,46,1,10.36,clear sky
495,Codrington,AU,2021-04-04 21:33:42,-38.2667,141.9667,58.8,64,82,6.33,broken clouds
496,Mago,RU,2021-04-04 21:33:43,53.2514,140.1822,15.69,78,12,1.28,few clouds
497,Ambilobe,MG,2021-04-04 21:33:43,-13.2,49.05,73.58,95,72,2.73,broken clouds
498,Biaora,IN,2021-04-04 21:33:43,23.8667,76.9167,81.1,10,0,0.72,clear sky
499,Sao Felix Do Xingu,BR,2021-04-04 21:33:44,-6.6447,-51.995,76.15,91,42,2.55,scattered clouds
500,Mitsamiouli,KM,2021-04-04 21:33:44,-11.3847,43.2844,81.93,75,47,7.14,scattered clouds
501,Seminole,US,2021-04-04 21:33:44,28.7086,-81.2081,73.99,40,75,9.22,broken clouds
502,Le Vauclin,MQ,2021-04-04 21:33:45,14.5452,-60.8388,80.6,69,20,12.66,few clouds
503,Tambun,ID,2021-04-04 21:33:45,-6.2641,107.0712,82.0,89,20,3.62,haze
504,Nha Trang,VN,2021-04-04 21:33:45,12.25,109.1833,77.0,83,20,4.61,few clouds
505,Sinjar,IQ,2021-04-04 21:33:46,36.3209,41.8754,55.56,54,7,4.5,clear sky
506,Rumoi,JP,2021-04-04 21:33:46,43.9344,141.6428,35.64,58,95,5.32,overcast clouds
507,The Valley,AI,2021-04-04 21:33:46,18.217,-63.0578,84.2,65,20,11.5,few clouds
508,Noumea,NC,2021-04-04 21:33:47,-22.2763,166.4572,78.01,65,0,4.61,clear sky
509,Gazanjyk,TM,2021-04-04 21:33:47,39.2446,55.5154,56.7,47,0,6.51,clear sky
510,Bandundu,CD,2021-04-04 21:33:47,-3.3167,17.3667,73.42,94,100,5.01,light rain
511,Pacific Grove,US,2021-04-04 21:33:48,36.6177,-121.9166,60.01,58,1,12.66,clear sky
512,Fairlie,GB,2021-04-04 21:33:48,55.756,-4.8556,42.01,73,82,11.01,broken clouds
513,Sur,OM,2021-04-04 21:33:48,22.5667,59.5289,83.62,44,1,7.07,clear sky
514,Le Port,RE,2021-04-04 21:33:49,-20.9373,55.2919,78.8,83,20,12.66,few clouds
515,Havelock,US,2021-04-04 21:28:58,34.8791,-76.9013,71.6,26,1,12.66,clear sky
516,Zhangjiakou,CN,2021-04-04 21:33:49,40.81,114.8794,45.55,25,94,2.06,overcast clouds
517,Peterhead,GB,2021-04-04 21:33:49,57.5058,-1.7981,36.0,100,90,23.02,light snow
518,Roald,NO,2021-04-04 21:33:50,62.5833,6.1333,28.4,80,75,10.36,light snow
519,Zorritos,PE,2021-04-04 21:33:50,-3.6805,-80.6782,78.8,78,90,5.75,light rain
520,Kruisfontein,ZA,2021-04-04 21:33:50,-34.0033,24.7314,66.99,82,98,1.01,overcast clouds
521,Lakes Entrance,AU,2021-04-04 21:33:51,-37.8811,147.981,57.99,96,100,8.46,overcast clouds
522,Mana,GF,2021-04-04 21:33:51,5.6592,-53.7767,78.06,85,82,9.1,moderate rain
523,Kyra,RU,2021-04-04 21:33:52,49.5776,111.9753,27.64,78,13,4.99,few clouds
524,Anloga,GH,2021-04-04 21:33:52,5.7947,0.8973,84.2,84,40,12.66,scattered clouds
